chrom,start,end,CC_R1,CC_R2,CC_R3,SCRT1_R1,SCRT1_R2,SCRT1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr8,125273758,125274258,2.2889995019109253,2.76135211010922,2.2360428850214915,1.8553013245332857,2.2298627468552645,3.162343754275877,,,,"['ASCL1', 'ASCL2', 'ATF1', 'ATF2', 'ATF3', 'ATF7', 'BATF', 'BHLHE41', 'CREB5', 'EBF1', 'EBF2', 'EOMES', 'FOSL1', 'FOSL2', 'JUN', 'JUNB', 'JUND', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NPAS2', 'PGR', 'PITX1', 'PLAGL1', 'PTF1A', 'RUNX1', 'SNAI1', 'SNAI2', 'SOX9', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TCF12', 'TCF3', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TGIF1', 'TGIF2', 'ZEB1', 'ZNF263', 'ZNF415', 'ZNF416']","['ATF2', 'BCL11A', 'EGR2', 'FEZF1', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF16', 'KLF17', 'KLF8', 'MYNN', 'OSR2', 'PRDM1', 'PRDM10', 'PRDM4', 'SCRT1', 'SCRT2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB6', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF221', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF398', 'ZNF558', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF770', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr8,128176635,128177328,5.180886687951515,6.390389388740166,4.632881662020935,4.606981045944727,4.598953548285277,4.476300434129722,,,,"['AR', 'ARNTL', 'ATF3', 'ATF4', 'BACH1', 'BATF', 'BCL6', 'DDIT3', 'EBF2', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXO1', 'GATA3', 'GATA4', 'HLF', 'JUN', 'JUNB', 'NFE2L2', 'NFIL3', 'NKX2-1', 'NKX3-1', 'NPAS1', 'PITX1', 'PROP1', 'SCRT1', 'TBX5', 'TEAD1', 'TEAD3', 'TEAD4', 'TGIF1', 'TRPS1', 'ZNF341']","['ATF2', 'CTCF', 'FEZF1', 'GLIS1', 'INSM2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'REST', 'SCRT1', 'SCRT2', 'SP3', 'SP7', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZNF19', 'ZNF24', 'ZNF26', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF398', 'ZNF518A', 'ZNF558', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN4']",['H3K27ac']
chr8,142815449,142816252,8.119230711609017,10.346200844474485,9.684769319625294,14.25381386590672,17.21787485619151,14.498294190276557,,,,"['AR', 'ASCL1', 'ASCL2', 'ATF3', 'BATF', 'BHLHA15', 'EBF1', 'EBF2', 'FOSL1', 'FOSL2', 'JUN', 'JUNB', 'KLF5', 'MAZ', 'MYF5', 'MYOD1', 'MYOG', 'NEUROG2', 'PRDM10', 'PTF1A', 'RBPJ', 'SP2', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TEAD4', 'TFAP4', 'TP53', 'TP63', 'TP73', 'TWIST2', 'ZBTB18', 'ZNF263', 'ZNF415', 'ZNF416', 'ZNF467']","['CTCF', 'KLF1', 'KLF17', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZBTB8A', 'ZFP3', 'ZFP69B', 'ZIC2', 'ZNF121', 'ZNF335', 'ZNF423', 'ZNF692', 'ZNF770', 'ZNF785', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr9,1474257,1474849,7.448650508196851,9.326339804799222,7.166453663689498,5.982243206049892,5.413471637037556,6.830487949662564,,,,"['ARNT', 'ATF1', 'ATF2', 'ATF7', 'BCL6', 'CREB5', 'FOXD3', 'HNF1A', 'HOXA9', 'HSF1', 'IRF3', 'ISL1', 'JUN', 'JUND', 'MYBL2', 'NANOG', 'NFIL3', 'NKX6-1', 'ONECUT2', 'RARA', 'RBPJ', 'SOX15', 'SOX2', 'SOX3', 'SOX6', 'SPDEF', 'STAT3', 'STAT4', 'TAL1', 'TGIF1', 'TGIF2', 'THRB', 'ZIC1']","['ATF2', 'BCL6B', 'ZNF366', 'ZNF394', 'ZNF660', 'ZNF692']","['H3K27ac', 'H3K4me1']"
chr9,3508350,3509454,4.7653289933562455,5.555291256787361,6.436533672576901,6.764824949399327,6.146553625533849,7.401188807735855,,,,"['CDX4', 'CEBPA', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'HNF1B', 'HOXC9', 'IRF4', 'ISL1', 'KLF10', 'LHX1', 'LHX2', 'LHX3', 'MYBL1', 'MYBL2', 'NANOG', 'NKX6-1', 'ONECUT2', 'PBX2', 'PITX1', 'RARA', 'SMAD4', 'TBR1']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'FEZF1', 'GLIS1', 'IKZF3', 'KLF10', 'KLF16', 'KLF8', 'MZF1', 'OSR2', 'OVOL3', 'PRDM1', 'PRDM4', 'PRDM6', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY1', 'ZBTB1', 'ZBTB12', 'ZBTB17', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZNF10', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF404', 'ZNF488', 'ZNF501', 'ZNF513', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF660', 'ZNF664', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr9,8784920,8785420,1.6566490897610302,2.140321804841203,2.769836166398993,3.489107759438818,3.522196959946714,3.4242345759706208,,,,"['AR', 'ASCL1', 'ASCL2', 'ATOH1', 'BHLHA15', 'CUX1', 'CUX2', 'DLX2', 'EN1', 'FOXD3', 'GLI2', 'GLI3', 'HOXA10', 'HOXA13', 'HOXA9', 'HOXD10', 'IRF4', 'LHX3', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'OLIG2', 'ONECUT1', 'ONECUT2', 'PGR', 'PLAGL1', 'PRDM15', 'PTF1A', 'STAT6', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TWIST1', 'TWIST2', 'WT1', 'ZBTB18', 'ZFX', 'ZNF711']","['FEZF1', 'OSR2', 'ZNF335', 'ZNF423', 'ZNF843']",['H3K4me1']
chr9,14203240,14203848,3.310725883813726,3.58073478109889,2.654797049201375,2.735874511671664,2.97595881494728,3.297656606340305,,,,"['AR', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'ESRRA', 'GATA3', 'GATA4', 'GATA5', 'LHX2', 'MEF2B', 'NANOG', 'NFIX', 'NKX6-1', 'PGR', 'PLAGL1', 'RFX6', 'SPDEF', 'TRPS1', 'ZIC1', 'ZNF165', 'ZNF675', 'ZNF711']","['FEZF1', 'SP7', 'YY1', 'ZBTB44', 'ZNF335', 'ZNF692', 'ZNF843', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr9,18822103,18822603,2.205924258991131,2.5407712374154743,2.42098510402707,2.009280010754429,2.0466934751342007,2.475386097684399,['SAXO1'],[-0.156622221154818],[0.869250092041922],"['AR', 'ARNTL', 'CDX4', 'CRX', 'GFI1B', 'HOXA11', 'HOXA13', 'HOXD11', 'HOXD13', 'MAX', 'MEF2B', 'MEIS1', 'MNT', 'MYBL1', 'MYCN', 'MYOD1', 'NPAS1', 'NPAS2', 'OLIG2', 'PITX1', 'RARA', 'RFX6', 'RUNX1', 'RUNX2', 'TAL1', 'TBX20', 'TBX5', 'TGIF1', 'TGIF2', 'ZBTB12']","['ATF2', 'PRDM10', 'PRDM4', 'ZNF335', 'ZNF341', 'ZNF366', 'ZSCAN21']",['H3K4me1']
chr9,18976735,18977235,1.7902726048611215,2.417863191830745,1.336344012088519,1.2747380803668036,1.5760403342278129,1.8457412789594672,['SAXO1'],[-0.156622221154818],[0.869250092041922],"['ATF1', 'ATF2', 'ATF4', 'ATF7', 'BARX1', 'CREB5', 'CRX', 'DDIT3', 'EN1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HOXC9', 'HOXD12', 'ISL1', 'JUN', 'JUND', 'LHX3', 'MEIS1', 'MYB', 'MYBL2', 'NANOG', 'NFYA', 'NKX2-1', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'OTX2', 'PITX1', 'RORC', 'RUNX1', 'RUNX2', 'SIX2', 'SOX10', 'SOX17', 'SOX6', 'TBR1', 'TBX5', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'ZBTB7A', 'ZNF341']","['AEBP2', 'ARNT', 'ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'CTBP1', 'EGR2', 'FEZF1', 'FOXA1', 'FOXK2', 'FOXM1', 'GFI1B', 'GLI2', 'GLI4', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF7', 'KLF8', 'KLF9', 'L3MBTL2', 'LEF1', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'RBAK', 'REST', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TARDBP', 'TRIM28', 'TSHZ1', 'WT1', 'YY1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZBTB48', 'ZBTB49', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF121', 'ZNF138', 'ZNF146', 'ZNF148', 'ZNF155', 'ZNF174', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF211', 'ZNF221', 'ZNF23', 'ZNF239', 'ZNF24', 'ZNF263', 'ZNF266', 'ZNF280D', 'ZNF302', 'ZNF324', 'ZNF335', 'ZNF34', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF404', 'ZNF423', 'ZNF426', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF510', 'ZNF513', 'ZNF518A', 'ZNF529', 'ZNF547', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF585B', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF626', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF654', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF776', 'ZNF785', 'ZNF792', 'ZNF843', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN26', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']",['H3K27ac']
chr9,20357099,20357649,3.1164437936630143,3.5035525193663086,3.0158683167595366,2.3200649908387,2.355496288138131,2.571676967364785,,,,"['ATF1', 'ATF4', 'CUX1', 'DDIT3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD13', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'NANOG', 'NFIL3', 'P300', 'RFX6', 'TAL1', 'TBP']","['BCL6B', 'FEZF1', 'IKZF3', 'PKNOX1', 'PRDM6', 'SP7', 'TRIM28', 'TSHZ1', 'ZNF366', 'ZNF501', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr9,21986684,21987184,4.038185944355232,4.043607862115065,3.977703951594291,3.506828753365609,3.3185035019840226,3.501938544493904,,,,"['ASCL1', 'ASCL2', 'ATF3', 'ATOH1', 'BACH1', 'BACH2', 'BARX1', 'BATF', 'BHLHA15', 'CEBPA', 'DLX1', 'DLX2', 'EN1', 'FOSL1', 'FOSL2', 'FOXD3', 'FOXO1', 'HLF', 'ISL1', 'JUN', 'JUNB', 'LHX2', 'MAFA', 'MAFB', 'MAFK', 'MITF', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFE2', 'NFE2L2', 'NFIL3', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'OLIG2', 'PTF1A', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'SOX9', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TGIF2', 'TWIST2', 'WT1', 'ZIC1', 'ZNF7']","['GFI1B', 'KLF10', 'PATZ1', 'PRDM1', 'PRDM6', 'SP7', 'ZBTB17', 'ZBTB8A', 'ZNF600', 'ZNF660', 'ZNF664']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr9,34072349,34072998,3.8223179257261153,4.450464975076383,4.485022146903387,6.520223125437397,7.0198359978584834,6.102786464304362,,,,"['AR', 'ASCL1', 'ASCL2', 'ATOH1', 'BCL6', 'BHLHA15', 'HOXD11', 'MEIS1', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'OLIG2', 'PITX1', 'PTF1A', 'RARA', 'RUNX1', 'SNAPC1', 'SPDEF', 'TAL1', 'TBX5', 'TBX6', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFAP4', 'TFCP2L1', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1', 'TWIST2', 'ZBTB18', 'ZFP809', 'ZFX']","['PRDM10', 'ZNF366', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr9,35757481,35757981,3.989108355312063,4.331161444715104,3.663796429247176,4.0151702125957485,4.053454570131758,3.799730427067227,,,,"['ATF1', 'CRX', 'GLI3', 'GSC', 'HOXD11', 'MYB', 'MYBL2', 'NANOG', 'NFIX', 'OLIG2', 'OTX2', 'PITX1', 'SIX2', 'SMAD2', 'SMAD3', 'SMAD4', 'TAL1', 'TBP', 'ZEB1', 'ZIC1']","['GLIS2', 'IKZF3', 'KLF17', 'KLF8', 'MAZ', 'SP2', 'SP7', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZEB2', 'ZFP37', 'ZIC2', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF394', 'ZNF398', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF76']","['H3K27ac', 'H3K4me3']"
chr9,73132148,73132950,2.0785655795710154,2.314966728231149,2.2665723085320795,2.8642567537359693,3.0680378372051567,2.47005649021004,,,,"['AR', 'ASCL2', 'EOMES', 'HOXD12', 'KLF14', 'MAFA', 'MAFB', 'MYBL2', 'MYF5', 'MYOD1', 'NFATC1', 'NFIX', 'PGR', 'PITX1', 'PLAGL1', 'PTF1A', 'RELA', 'SP2', 'SP5', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TFAP4', 'TP53', 'TP63', 'TP73', 'TWIST2', 'WT1', 'ZIC1']","['FEZF1', 'FOXK2', 'INSM2', 'L3MBTL2', 'OSR2', 'PRDM10', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB11', 'ZEB2', 'ZNF223', 'ZNF335', 'ZNF34', 'ZNF366', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF664']","['H3K27ac', 'H3K4me3']"
chr9,75903847,75904347,2.220900918758212,2.996364188665348,2.108591174124026,1.5915621646010667,2.1777248033290166,3.238661950529947,,,,"['ATF1', 'ATF2', 'ATF3', 'ATF7', 'BACH2', 'BATF', 'BCL6', 'CDX2', 'CDX4', 'CEBPA', 'CREB5', 'FOSL1', 'FOSL2', 'FOXO1', 'HNF1A', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUNB', 'JUND', 'MEF2C', 'MEF2D', 'NANOG', 'NFIL3', 'NFIX', 'NR2E1', 'PITX1', 'PLAGL1', 'RBPJ', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'STAT3', 'TGIF1', 'TGIF2', 'ZNF416']","['ATF2', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'PRDM1', 'PRDM10', 'PRDM6', 'SCRT2', 'SP7', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZNF184', 'ZNF189', 'ZNF335', 'ZNF366', 'ZNF558', 'ZNF629', 'ZNF660']",['H3K4me1']
chr9,84851748,84852449,7.003116127436359,9.913974202457135,7.958145861687663,11.298494759953403,11.863893435782911,12.2869919711184,,,,"['ARNT', 'ATF3', 'BATF', 'BCL6', 'EBF2', 'FOSL1', 'FOSL2', 'FOXO1', 'GLI3', 'JUN', 'JUNB', 'NANOG', 'NFIX', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'PITX1', 'RBPJ', 'RFX1', 'RFX6', 'SIX2', 'SMAD2', 'SMAD3', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'SOX9', 'STAT6', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'TP73', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF264', 'ZNF416']","['BCL11A', 'CTBP1', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF8', 'OSR2', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZIC2', 'ZNF10', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF449', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr9,91835138,91835668,4.880465720422707,5.3725171983228295,8.143027201849694,11.763062434440688,9.10419669440794,9.466264828364924,,,,"['CDX4', 'EBF1', 'ELK4', 'GFI1B', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXB4', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD13', 'IRF8', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'NKX3-1', 'OLIG2', 'P300', 'PBX2', 'PDX1', 'PGR', 'PLAGL1', 'PRDM15', 'TAL1', 'TBP', 'TEAD1', 'TEAD3', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'ZNF189', 'ZNF416']","['GLIS1', 'PKNOX1', 'PRDM4', 'SCRT2', 'ZIC2']",['H3K4me1']
chr9,92147049,92147949,10.394005218055224,13.420431806656271,12.098241811887332,14.66633303651405,15.705192672769469,18.52959954242161,,,,"['AR', 'ASCL1', 'ASCL2', 'ATF3', 'ATOH1', 'BACH2', 'BATF', 'BCL11A', 'BCL6', 'BHLHA15', 'EOMES', 'FOSL1', 'FOSL2', 'JUN', 'JUNB', 'KLF3', 'MEF2A', 'MEF2B', 'MYBL1', 'MYBL2', 'MYF5', 'MYOD1', 'MYOG', 'NEUROG2', 'NKX2-1', 'NKX2-2', 'NR2F2', 'OLIG2', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'RBPJ', 'SMAD2', 'SMAD3', 'SMAD4', 'SP5', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'THRB', 'TP53', 'TP63', 'TP73', 'TWIST1', 'TWIST2', 'WT1', 'ZFX', 'ZNF416', 'ZNF711']","['BCL11A', 'CTBP1', 'CTCF', 'EGR2', 'GLI4', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'REST', 'SP2', 'SP3', 'SP7', 'TARDBP', 'TRIM28', 'WT1', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZIC2', 'ZNF155', 'ZNF157', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF645', 'ZNF692', 'ZNF701', 'ZNF785', 'ZNF792', 'ZNF843', 'ZSCAN21', 'ZSCAN23']","['H3K27ac', 'H3K4me1']"
chr9,92800130,92800630,4.893437902923897,4.570695872441009,7.013220495391574,8.888663419983073,7.475881774397118,10.809141080999469,,,,"['HLF', 'LEF1', 'PHOX2A', 'POU1F1', 'PRDM1', 'PROP1', 'TAL1', 'TCF7L1', 'ZNF317']","['PRDM1', 'ZNF701']",['H3K27ac']
chr9,94693623,94694123,2.0037733859660034,2.124195178006244,2.1395998678611434,1.7268961989143738,1.579941733460672,1.6946919093427135,,,,"['CDX2', 'CDX4', 'DLX1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'P300', 'PITX1', 'PLAGL1', 'PRDM10', 'SOX10', 'SOX3', 'SOX9', 'TAL1', 'TGIF2', 'ZNF189']","['MZF1', 'PRDM1', 'PRDM10', 'PRDM6', 'WT1', 'ZBTB17', 'ZFP69B', 'ZIC2', 'ZNF660', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr9,106921240,106921853,4.980768872846908,5.563771855868303,4.855596631071069,4.324720227356436,4.381283303559465,4.903883544556038,['RAD23B'],[0.132684441151892],[0.212002677316338],"['CRX', 'EOMES', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXD11', 'LEF1', 'NANOG', 'RUNX1', 'SMAD3', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TCF7L1', 'TRPS1', 'ZNF281']","['KLF8', 'MZF1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP7', 'TRIM28', 'YY1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZNF263', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF501', 'ZNF558', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr9,107243745,107244245,2.025328239638018,3.4806007812527224,2.107948506896313,2.0473276935550087,2.263901184106676,3.238261851312897,['RAD23B'],[0.132684441151892],[0.212002677316338],"['ARNT', 'ARNTL', 'ASCL2', 'ATF3', 'BACH2', 'BATF', 'BCL11A', 'CDX2', 'CDX4', 'CUX1', 'ERG', 'ETV2', 'FLI1', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXL2', 'FOXM1', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA2', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD13', 'JUN', 'JUNB', 'MITF', 'MYBL1', 'MYBL2', 'MYF5', 'NANOG', 'NFE2', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NPAS1', 'PBX2', 'PDX1', 'PLAGL1', 'PTF1A', 'RARA', 'SNAI1', 'SNAI2', 'TAL1', 'TCF12', 'TCF3', 'THRB', 'ZEB1', 'ZEB2', 'ZIC1', 'ZIC2']","['INSM2', 'KLF8', 'PKNOX1', 'PRDM1', 'PRDM6', 'RBAK', 'SCRT2', 'SP3', 'SP7', 'TSHZ1', 'ZBTB21', 'ZNF184', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF629', 'ZNF639', 'ZSCAN5C']",['H3K4me1']
chr9,107737849,107738756,10.527534208517324,13.093758491132297,15.036586925273332,19.89728856053065,18.33111482027718,22.368363383449903,,,,"['E2F3', 'EBF1', 'EOMES', 'FOXA1', 'FOXM1', 'GFI1B', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD12', 'HOXD13', 'KLF1', 'KLF5', 'PITX1', 'PLAGL1', 'RELA', 'SMAD2', 'SMAD3', 'SMAD4', 'SP2', 'STAT6', 'TFAP2A', 'TFAP2C', 'TP53', 'TP63', 'TP73', 'ZNF189', 'ZNF416']","['BCL6B', 'FEZF1', 'MZF1', 'PRDM4', 'PRDM6', 'SCRT2', 'ZFP3', 'ZNF664', 'ZNF692', 'ZSCAN5C']",['H3K27ac']
chr9,107749846,107750361,7.596256294259468,9.978227894841387,6.857016803755153,6.875759820390495,6.899285348778032,7.858355382994837,,,,"['ARNTL', 'ASCL1', 'ATOH1', 'BCL11A', 'BHLHA15', 'DMC1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'KLF10', 'KLF14', 'MNT', 'MYC', 'MYCN', 'MYOD1', 'NEUROG2', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NPAS1', 'OLIG2', 'PGR', 'SMAD2', 'SMAD3', 'SMAD4', 'TAL1', 'TBP', 'TBR1', 'TBX5', 'TCF12', 'TCF21', 'TCF4', 'THRB', 'TRPS1', 'TWIST2', 'ZBTB18', 'ZFP809', 'ZFX', 'ZIC1', 'ZNF263']","['ATF2', 'KLF9', 'PRDM10', 'SCRT2', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB8A', 'ZFHX2', 'ZNF133', 'ZNF184', 'ZNF24', 'ZNF335', 'ZNF518A', 'ZNF660', 'ZNF692', 'ZNF770', 'ZNF792', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
