chrom,start,end,CC_R1,CC_R2,CC_R3,CTCF_R1,CTCF_R2,CTCF_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr17,66673623,66674123,1.4764011847880536,1.35343380834587,1.2179364817370215,1.7307078600865493,1.4107799427253576,1.3131882515593332,"['PRKCA', 'CACNG5']","[0.354011938483717, 0.551394915916749]","[0.0026664330692801, 0.0719135397859091]","['AR', 'ARNTL', 'BCL6', 'BHLHE40', 'BHLHE41', 'CLOCK', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'GFI1B', 'HOXA11', 'HOXA13', 'HOXD10', 'HOXD11', 'HOXD13', 'KLF5', 'LEF1', 'MAX', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NPAS1', 'NPAS2', 'PGR', 'PRDM15', 'RORA', 'RORC', 'SOX10', 'SOX15', 'SOX3', 'STAT1', 'STAT3', 'STAT4', 'USF1', 'USF2', 'ZFX', 'ZNF711']","['CTCF', 'KLF9', 'ZNF654', 'ZNF660']",['H3K4me1']
chr17,74758464,74759050,2.7254633260499723,2.9159120111018297,3.626259818968858,4.465896444627575,5.077882894373314,5.4548745367668365,"['NAT9', 'SLC9A3R1']","[0.246037396225182, 0.958862408608048]","[0.0119525888184138, 2.18979546330647e-10]","['CRX', 'EBF1', 'EBF2', 'GLI2', 'KLF10', 'KLF14', 'PLAGL1', 'SP2', 'TBX5', 'TEAD4', 'ZEB1', 'ZFP809', 'ZNF263', 'ZNF264']","['GLIS1', 'GLIS2', 'KLF1', 'KLF16', 'KLF17', 'MAZ', 'PATZ1', 'PRDM10', 'SCRT2', 'WT1', 'ZBTB17', 'ZBTB26', 'ZBTB8A', 'ZEB1', 'ZIC2', 'ZNF341', 'ZNF366', 'ZNF423', 'ZNF449', 'ZNF76']",['H3K4me1']
chr17,75135304,75135804,2.008246536544249,1.7378234768698335,1.904031204968168,2.311661762559422,1.7214931378425886,1.86056904730508,['NT5C'],[0.13437920002394],[0.184311443959304],"['ARNT', 'ARNTL', 'EN1', 'GLI3', 'HNF1A', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD12', 'IRF4', 'MITF', 'MNT', 'MYB', 'MYBL1', 'MYBL2', 'MYNN', 'NANOG', 'NKX2-2', 'NKX2-5', 'NPAS1', 'NPAS2', 'PLAGL1', 'SMAD3', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'STAT3', 'STAT4', 'TBP', 'TGIF2', 'THRB', 'ZFP57', 'ZFX', 'ZIC3', 'ZNF165', 'ZNF263', 'ZNF322', 'ZNF711']","['OSR2', 'ZIC2']","['H3K27ac', 'H3K36me3']"
chr17,75267650,75268150,3.0229176433278098,3.51663949619147,2.8625168338338627,3.12840513542916,3.5465592288000005,3.172012617909376,"['GGA3', 'MIF4GD']","[0.353380346031422, 0.175050800142572]","[7.43904888861142e-06, 0.145964363610357]","['ASCL1', 'ASCL2', 'ATOH1', 'BHLHA15', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'KLF1', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'KLF6', 'MAZ', 'MYB', 'MYF5', 'MYOD1', 'MYOG', 'NEUROG2', 'NKX3-2', 'NR2E1', 'PGR', 'PLAGL1', 'PTF1A', 'SP1', 'SP2', 'SP5', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TWIST2', 'ZNF263', 'ZNF322']","['CTCF', 'FEZF1', 'GLIS1', 'KLF1', 'KLF9', 'MAZ', 'OSR2', 'PATZ1', 'SP3', 'TRIM28', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZEB2', 'ZNF394', 'ZNF600', 'ZNF629', 'ZSCAN21']","['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr17,82105984,82106484,2.874679167030262,3.039101554272302,3.476819738090505,3.698267568966008,4.43534061354647,4.744370942762008,"['CCDC57', 'FASN']","[0.0055428405109706, 0.22084859901422]","[0.97074628133071, 0.0389075697275858]","['AR', 'EBF1', 'FOXO1', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'PLAGL1', 'PRDM15', 'STAT6', 'TBX5', 'TFAP2A', 'TFAP2C', 'THRB', 'ZFX', 'ZIC1', 'ZNF415', 'ZNF692', 'ZNF711']","['CTCF', 'GLIS1', 'GLIS2', 'IKZF3', 'KLF17', 'KLF9', 'MZF1', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'REST', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB44', 'ZBTB6', 'ZBTB8A', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF221', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF394', 'ZNF423', 'ZNF449', 'ZNF513', 'ZNF561', 'ZNF600', 'ZNF624', 'ZNF660', 'ZNF692', 'ZNF770', 'ZNF785', 'ZNF843', 'ZSCAN21', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr17,82530833,82531367,2.550549452641429,2.2977655196962603,2.663347230225155,2.6863129722930204,2.7598736573765312,2.747344156711097,"['WDR45B', 'FOXK2']","[0.536552714159805, 0.397907726158362]","[3.7963334759860304e-09, 6.72118628559373e-07]","['AR', 'ARNT', 'ARNTL', 'ATF3', 'BATF', 'BHLHE40', 'BHLHE41', 'CLOCK', 'DLX2', 'ELF1', 'ELF4', 'ELK1', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOSL1', 'FOSL2', 'GABPA', 'JUN', 'JUNB', 'LHX3', 'MAFB', 'MAX', 'MNT', 'MYC', 'MYCN', 'MYOG', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX3-1', 'NKX6-1', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PGR', 'PITX1', 'PTF1A', 'RARA', 'RUNX1', 'SPDEF', 'TAL1', 'TBR1', 'TCF21', 'TFAP4', 'THRB', 'USF1', 'USF2', 'ZNF263']","['BCL11A', 'GLIS1', 'KLF10', 'OSR2', 'PRDM6']","['H3K27ac', 'H3K4me1']"
chr18,5478723,5479223,1.844817755799332,1.8411271658559965,1.993976761829868,1.9658640395225933,2.072043115461517,1.9418500363047904,"['ZBTB14', 'EPB41L3']","[-0.185755797840196, 0.0506021640802309]","[0.0537544227815245, 0.612924305838207]","['AR', 'ATF2', 'ATF7', 'CRX', 'CUX1', 'CUX2', 'EN1', 'EOMES', 'FOXO1', 'GSC', 'HAND2', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD12', 'IRF3', 'JUN', 'LHX2', 'LHX3', 'MAFA', 'MAFF', 'MYB', 'MYBL1', 'MYBL2', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'OTX2', 'PITX1', 'PRDM15', 'SMAD2', 'SMAD3', 'SMAD4', 'TBR1', 'TRPS1']",,['H3K4me1']
chr18,24832317,24832817,1.2056779353827052,1.134006860257164,1.145272635647566,1.2831579897642216,1.2014722108551372,1.194105736939036,"['HRH4', 'ZNF521']","[-0.102427691449879, 0.357686097679143]","[0.835492513612529, 0.000112882285925]","['CRX', 'FOXH1', 'GSC', 'HOXA9', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'NANOG', 'ONECUT2', 'OTX2', 'PGR', 'PHOX2A', 'PITX1', 'PROP1', 'RARA', 'SIX1', 'SIX2', 'SMAD3', 'SOX6', 'SPDEF', 'STAT6', 'TEAD1', 'TEAD3', 'TGIF1', 'TGIF2']","['KLF10', 'PKNOX1', 'ZBTB17', 'ZFP37', 'ZNF335', 'ZNF394', 'ZNF580', 'ZNF600', 'ZXDB']",['H3K4me1']
chr18,47754327,47754827,3.493401504304987,2.934881428405988,3.4711429269712637,3.8120890134815455,3.656739690155032,3.331470696650585,"['SKOR2', 'SMAD2']","[0.0, 0.365089442932078]","[1.0, 1.62465183398507e-05]","['GLI3', 'KLF14', 'KLF6', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'PRDM1', 'PRDM15', 'RELA', 'RFX1', 'SP2', 'TAL1', 'ZBTB7A', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF263']","['CTCF', 'EGR2', 'GLIS1', 'GLIS2', 'INSM2', 'MAZ', 'PATZ1', 'PRDM1', 'PRDM10', 'SP3', 'SP7', 'YY1', 'YY2', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZIC2', 'ZNF2', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF501', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF692', 'ZNF770', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr18,60894249,60894758,2.331030758273557,2.225508742347321,3.021225991902783,3.155311582072837,3.681795586477404,3.1116524920426696,,,,"['ASCL1', 'ASCL2', 'ATF3', 'BATF', 'CEBPA', 'EOMES', 'FOSL1', 'FOSL2', 'HLF', 'HOXA13', 'HOXD13', 'JUN', 'JUNB', 'MAFB', 'MEIS1', 'MYOG', 'NANOG', 'NFIL3', 'PDX1', 'PITX1', 'PTF1A', 'SIX2', 'SNAI1', 'SNAI2', 'SOX3', 'SOX9', 'TBX21', 'TBX5', 'TBX6', 'TCF12', 'TCF3', 'TGIF1', 'TGIF2', 'ZEB1', 'ZNF263']",,"['H3K27ac', 'H3K4me1']"
chr19,1747970,1748552,5.178939796522562,4.915443740777363,4.996086039882512,6.358035643550492,7.043731817859888,6.309755050165292,['ONECUT3'],[2.35241421675497],[0.0001456186598329],"['AR', 'EGR1', 'EHF', 'ELF4', 'ELK1', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'GATA3', 'GATA4', 'GATA5', 'KLF14', 'KLF5', 'KLF6', 'MAFB', 'MAFK', 'MYCN', 'NKX6-1', 'NR2E1', 'SMAD2', 'SPI1', 'TAL1', 'TBX5', 'TRPS1', 'ZEB1', 'ZEB2', 'ZFX', 'ZNF263', 'ZNF711']","['BCL11A', 'EGR2', 'GLI2', 'GLIS1', 'KLF1', 'KLF8', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PRDM10', 'RBAK', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP3', 'ZIC2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF398', 'ZNF580', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF770', 'ZSCAN30', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr19,2058251,2058751,2.5413521825393883,3.3208179162125484,3.1869953970674443,3.394810581156181,4.610946866480488,4.162833941914985,"['MOB3A', 'MKNK2']","[0.416572660113598, -0.294274072371139]","[6.30623492508855e-05, 0.0003004089110763]","['BCL6', 'EBF1', 'EBF2', 'ESRRA', 'GLI3', 'GRHL2', 'HOXD12', 'NFIX', 'NKX3-2', 'OLIG2', 'PRDM15', 'RFX6', 'SMAD2', 'SMAD3', 'SMAD4', 'SP2', 'STAT6', 'TAL1', 'TFAP2C', 'ZIC1']","['GLIS1', 'HIC1', 'ZBTB8A', 'ZNF770']",['H3K27ac']
chr19,5968542,5969042,3.6273480641630806,3.929371310692791,3.715423549912808,3.719813912498041,3.939048719575664,3.7402867833095015,"['CAPS', 'RANBP3']","[-0.0380611269969956, 0.134886960120507]","[0.912525188531406, 0.101029150905965]","['AR', 'ATF1', 'ATF2', 'ATF7', 'BCL11A', 'ELK4', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXA1', 'FOXM1', 'FOXO1', 'MITF', 'MYOG', 'NFIX', 'NR2F1', 'NR2F2', 'NR2F6', 'PTF1A', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SNAI1', 'SPDEF', 'TAL1', 'TBX5', 'TCF12', 'TCF3', 'THRB', 'TP63', 'ZEB1', 'ZNF416', 'ZNF711']","['MAZ', 'PRDM1', 'PRDM10', 'SCRT2', 'ZBTB17', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF189', 'ZNF341', 'ZNF366', 'ZNF600', 'ZNF629', 'ZNF692', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr19,8449718,8450218,0.947929174723356,0.8971815758623018,1.1080439895396834,0.949078543024098,0.9344165875966038,0.9604559136088392,"['PRAM1', 'HNRNPM']","[-0.108444719521833, -0.0136416706747892]","[0.833718942536873, 0.960333613179341]","['ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BATF', 'FOXD3', 'FOXH1', 'FOXO1', 'GRHL2', 'HOXA9', 'JUN', 'JUNB', 'MYC', 'MYCN', 'NANOG', 'NPAS1', 'NR2F1', 'NR2F2', 'NR2F6', 'PGR', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'TAL1', 'TGIF1', 'THRB', 'ZFX', 'ZNF711']","['ZBTB6', 'ZNF600']","['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr19,30870708,30871208,1.603059755536574,1.7285658056960682,1.4709548465938886,1.5492311511128658,1.6973781077624706,1.7786220622385909,"['TSHZ3', 'ZNF536']","[-0.221133921804817, -0.485447157468991]","[0.0333352162781034, 5.48437727024584e-05]","['AR', 'ARNT', 'ARNTL', 'ASCL1', 'ATOH1', 'BCL6', 'BHLHA15', 'CDX2', 'CDX4', 'CLOCK', 'FOXO1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'MAFA', 'MEIS1', 'MITF', 'MYB', 'MYBL1', 'MYBL2', 'NEUROD1', 'NEUROG2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NPAS1', 'OLIG2', 'PGR', 'PTF1A', 'SIX2', 'SMAD3', 'TAL1', 'TBX5', 'TCF21', 'TCF4', 'TFAP4', 'TGIF1', 'TGIF2', 'TWIST2']","['BCL6B', 'KLF10', 'ZBTB17', 'ZBTB44', 'ZNF112', 'ZNF174', 'ZNF184', 'ZNF221', 'ZNF248', 'ZNF350', 'ZNF544', 'ZNF561', 'ZNF571', 'ZNF624', 'ZNF660', 'ZNF776', 'ZSCAN26']",['H3K4me1']
chr19,31066339,31066850,2.3811980869050706,2.3149406370433554,2.1834746396523568,2.9229137874049345,2.626520424941381,2.1567347244207804,"['TSHZ3', 'ZNF536']","[-0.221133921804817, -0.485447157468991]","[0.0333352162781034, 5.48437727024584e-05]","['AR', 'ARNTL', 'ATF3', 'BATF', 'CDX4', 'EHF', 'ELF4', 'ELF5', 'EN1', 'ETV1', 'FOSL1', 'FOSL2', 'HNF1A', 'HNF1B', 'HOXA11', 'HOXC9', 'HOXD12', 'JUN', 'JUNB', 'LHX2', 'MAFA', 'MAFF', 'MEF2B', 'MEIS1', 'MNT', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX6-1', 'NPAS1', 'NPAS2', 'NPAS4', 'PBX2', 'PDX1', 'PGR', 'SMAD2', 'SMAD3', 'SMAD4', 'STAT1', 'STAT4', 'TAL1', 'TGIF1', 'TGIF2', 'ZNF416']","['BCL11A', 'FEZF1', 'HIC1', 'IKZF3', 'PKNOX1', 'SP2', 'TSHZ1', 'ZBTB17', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZNF24', 'ZNF366', 'ZNF629', 'ZNF639']","['H3K27ac', 'H3K4me1']"
chr19,31330744,31331244,2.7866849188414338,2.917512499489945,4.490058853134689,3.8794042727962057,4.312480904109122,5.295847190315403,"['TSHZ3', 'ZNF536']","[-0.221133921804817, -0.485447157468991]","[0.0333352162781034, 5.48437727024584e-05]","['AR', 'ATF3', 'BATF', 'BHLHE41', 'FOSL1', 'FOSL2', 'GLI3', 'JUN', 'JUNB', 'MAZ', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'NFIX', 'NKX2-1', 'RELA', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'STAT3', 'STAT4', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TP73', 'ZFX', 'ZIC1']","['MAZ', 'ZBTB20', 'ZNF341']",['H3K27ac']
chr19,32223506,32224006,1.6971429441979091,1.7789428433894705,1.9247806040196636,2.077674398126769,2.36893083678103,2.5586442678468404,"['TSHZ3', 'ZNF507']","[-0.221133921804817, 0.210876143724033]","[0.0333352162781034, 0.0660750622726305]","['AR', 'ASCL1', 'ASCL2', 'ATF1', 'ATF7', 'BHLHE41', 'CREB5', 'CRX', 'GLI3', 'HLF', 'HSF1', 'MYB', 'MYBL2', 'NFIL3', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'PITX1', 'PTF1A', 'RUNX1', 'RUNX2', 'SMAD3', 'SNAI1', 'SNAI2', 'TAL1', 'TBX5', 'TBX6', 'TCF12', 'TCF3', 'TGIF2', 'ZBTB7A', 'ZFX', 'ZIC1', 'ZNF189', 'ZNF322', 'ZNF416', 'ZNF711']","['ZBTB10', 'ZBTB17', 'ZNF157', 'ZNF366', 'ZNF514', 'ZNF544', 'ZNF600', 'ZNF645', 'ZNF670', 'ZNF785', 'ZNF791']",['H3K27ac']
chr19,32287687,32288187,1.935695372992048,1.84585509041709,1.9629851339671236,2.3741803969797166,2.076047272632388,2.482337747732989,"['TSHZ3', 'ZNF507']","[-0.221133921804817, 0.210876143724033]","[0.0333352162781034, 0.0660750622726305]","['ARNT', 'CTCF', 'CTCFL', 'EBF1', 'FLI1', 'FOXO1', 'GLI3', 'HOXA13', 'MYB', 'MYBL1', 'NPAS4', 'PITX1', 'PLAGL1', 'SMAD2', 'SMAD3', 'SMAD4', 'SPDEF', 'TAL1', 'WT1', 'ZNF341']","['CTCF', 'GLIS1', 'IKZF3', 'INSM2', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'SP3', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZFHX2', 'ZFP69B', 'ZNF2', 'ZNF263', 'ZNF335', 'ZNF561', 'ZNF629', 'ZNF654', 'ZNF660', 'ZNF76', 'ZNF770', 'ZSCAN21', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr19,34432918,34433418,1.6948210211161208,1.535628701205259,1.6638581217422417,1.5896659686288612,1.3503648317206731,1.748865647509124,"['UBA2', 'WTIP']","[-0.121849826034033, 0.768782111214434]","[0.085606386587557, 8.66191189491773e-08]","['ATF2', 'BCL11A', 'CREB5', 'CRX', 'DMRT1', 'DMRTB1', 'EHF', 'ERG', 'FOXA1', 'FOXA2', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GSC', 'JUN', 'MYB', 'MYBL1', 'MYBL2', 'OTX2', 'PITX1', 'PROP1', 'RFX5', 'STAT6', 'TAL1', 'TEAD1', 'TGIF2', 'TP63', 'ZFX', 'ZIC1', 'ZNF711']",['IKZF3'],"['H3K27ac', 'H3K36me3']"
chr19,35008947,35009534,3.137579648363882,3.2746709057418117,2.9812316956595826,3.4291373240024416,3.793762177816528,3.362305044686778,"['SCN1B', 'GRAMD1A']","[0.13575562135766, 0.0116570605974932]","[0.393451040733253, 0.943600358104834]","['ELF1', 'ELK1', 'ELK4', 'ETV1', 'ETV4', 'FLI1', 'GABPA', 'KLF1', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'KLF6', 'MAZ', 'MYBL2', 'PITX1', 'SPDEF', 'TAL1', 'TFAP2C', 'ZBTB12', 'ZBTB7A', 'ZEB2']","['ZBTB26', 'ZNF121', 'ZNF639', 'ZNF768']","['H3K27ac', 'H3K36me3']"
chr19,43759349,43759849,1.1364214738175626,1.0653333777438323,1.6237279629618162,2.1619086324690304,1.9298924063859173,2.123951930166732,['SMG9'],[-0.0002847188258685],[1.0],"['AR', 'BHLHA15', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'ELF1', 'ELK1', 'ELK4', 'EN1', 'ESRRG', 'ETV4', 'FLI1', 'FOXD3', 'FOXO1', 'HNF1B', 'LHX2', 'NANOG', 'NEUROD1', 'NEUROG2', 'NKX6-1', 'OLIG2', 'PITX1', 'PTF1A', 'RBPJ', 'RORA', 'RORC', 'SF1', 'SOX15', 'SOX6', 'TAL1', 'TBP', 'TCF12', 'TCF4', 'THRB', 'TWIST2', 'ZBTB18', 'ZFP809', 'ZNF416']","['CTCF', 'PRDM1', 'SP7', 'ZBTB17', 'ZNF157', 'ZNF600']","['H3K27ac', 'H3K4me1']"
chr2,9801195,9801695,2.846814388144292,2.8550934523534712,2.8180700868292856,4.425614824809972,5.041044492314096,4.406239722185736,"['YWHAQ', 'TAF1B']","[0.0180937696729399, 0.0798620333905308]","[0.894633842324099, 0.484244072729745]","['EHF', 'ELF1', 'ELF4', 'ELK1', 'ELK4', 'ERG', 'ESRRA', 'ETV1', 'ETV4', 'FLI1', 'GABPA', 'GLI3', 'KLF1', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'KLF6', 'KLF9', 'MAZ', 'NKX2-5', 'NPAS4', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'PGR', 'PLAGL1', 'RARA', 'RFX6', 'RUNX1', 'RUNX2', 'SMAD2', 'SMAD3', 'SMAD4', 'SP1', 'SP2', 'SP5', 'SPDEF', 'STAT3', 'TAL1', 'TBX5', 'TBX6', 'THRB', 'ZIC1', 'ZNF263', 'ZNF416', 'ZNF467']","['EGR2', 'GLIS1', 'KLF1', 'KLF17', 'PATZ1', 'SP2', 'SP7', 'ZFHX2', 'ZIC2', 'ZNF423']",['H3K4me1']
chr2,20212411,20212911,3.1541852980725853,2.79226743506452,3.504859244816466,4.245249499141462,3.9113082131808175,4.501879903547857,"['LAPTM4A', 'SDC1']","[0.0750360457079207, 0.199581529512666]","[0.426866666102764, 0.121837893066648]","['AR', 'BCL6', 'DMC1', 'EBF2', 'ELF1', 'ELK1', 'ELK4', 'EOMES', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'GLI3', 'HOXB4', 'KLF1', 'KLF14', 'MEIS1', 'NANOG', 'PDX1', 'PGR', 'PLAGL1', 'RBPJ', 'RFX6', 'SP2', 'SP5', 'TAL1', 'TFAP2A', 'TFAP2C', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'TP73', 'ZBTB7A', 'ZNF263', 'ZNF416', 'ZNF467', 'ZNF711']","['MAZ', 'PATZ1', 'PKNOX1', 'SP2', 'SP7', 'ZBTB17', 'ZBTB8A', 'ZFP69B', 'ZNF341', 'ZNF692', 'ZNF770']","['H3K27ac', 'H3K4me1']"
chr2,46134419,46134919,1.5015198127617957,1.6212139044133,1.4641307700211246,2.400610432355071,2.5943048064536445,2.238824973447177,"['PRKCE', 'EPAS1']","[-0.074194692211594, 0.9159310349219]","[0.54260254792028, 1.00337671160161e-10]","['AR', 'ASCL1', 'ASCL2', 'ATOH1', 'BCL11A', 'BHLHA15', 'BHLHE41', 'CRX', 'EBF1', 'EBF2', 'EHF', 'ELF3', 'ELF4', 'EOMES', 'ERG', 'ETS1', 'ETV4', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HOXA11', 'HOXA13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MYB', 'MYBL1', 'MYBL2', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'OLIG2', 'OTX2', 'PGR', 'PITX1', 'PRDM15', 'PTF1A', 'RARA', 'RUNX1', 'RUNX2', 'SPDEF', 'STAT3', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TFCP2L1', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1', 'TWIST2', 'ZNF341', 'ZNF415', 'ZNF652']",,['H3K4me1']
chr2,46645595,46646095,1.433404111156391,1.7887093551122286,1.932422693417877,1.9873011589424037,2.14864564568566,2.040898730610726,"['CRIPT', 'SOCS5']","[0.0545934409373064, 0.142695283191625]","[0.700968890501379, 0.188284128639702]","['BACH1', 'FOXO1', 'JUN', 'KLF14', 'MAFB', 'MAFK', 'NANOG', 'NFE2', 'NFE2L2', 'NKX6-1', 'SIX1', 'SIX2', 'SIX4', 'SNAPC1', 'TAL1', 'TEAD3', 'TEAD4', 'TP53', 'TP63', 'ZBTB7A', 'ZNF416']","['EGR2', 'ZFHX2']","['H3K27ac', 'H3K4me1']"
chr2,54360206,54360706,1.473617408962305,1.3970261106953286,1.5420893392010568,1.7940771260837711,1.6249785254594142,2.069583982710339,['SPTBN1'],[0.0404405228968947],[0.723337568197216],"['AR', 'DLX1', 'DLX2', 'EN1', 'EOMES', 'FOXO1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD13', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MYB', 'MYBL2', 'NANOG', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR2E1', 'P300', 'PITX1', 'SMAD2', 'SMAD3', 'STAT3', 'STAT4', 'TBP', 'TBX5']","['FEZF1', 'OSR2', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM6', 'TRIM28', 'ZBTB17', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF629', 'ZNF680', 'ZNF843', 'ZSCAN16', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr2,143398616,143399150,0.958968349922666,1.1733854830763757,1.323884614558852,1.3201512143754075,1.599767293047491,1.641069216452149,['GTDC1'],[-0.0457489839952716],[0.773810546273703],"['AR', 'ARNTL', 'ATF3', 'CRX', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'FOSL2', 'FOXD3', 'FOXO1', 'GATA3', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD13', 'ISL1', 'JUN', 'LHX1', 'LHX2', 'LHX3', 'MEF2B', 'MNT', 'MYNN', 'NANOG', 'NKX3-1', 'NKX6-1', 'NPAS1', 'OLIG2', 'PDX1', 'PITX1', 'PTF1A', 'RARA', 'SIX2', 'SMAD2', 'SMAD3', 'TBR1', 'TBX21', 'TBX5', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1']","['OSR2', 'PRDM10', 'PRDM6', 'TRIM28', 'ZNF335']","['H3K27ac', 'H3K4me1']"
